,cycle_id,sampled_at,weight,sum_sample_g,sum_sample_kg,abw,abw_round
0,18747.0,2022-09-24,5322.28,0.9394470039156152,9.394470039156152e-07,4.91,5.0
1,18747.0,2022-10-01,5322.28,1.3152258054818613,1.3152258054818612e-06,7.12,7.0
2,18747.0,2022-10-08,5322.28,1.8788940078312304,1.8788940078312304e-06,9.75,10.0
3,18747.0,2022-10-15,5322.28,2.066783408614353,2.0667834086143532e-06,11.15,11.0
4,25613.0,2023-10-17,230.0,8.695652173913043,8.695652173913044e-06,1.8,2.0
5,25613.0,2023-10-24,230.0,13.043478260869565,1.3043478260869566e-05,2.58,3.0
6,25613.0,2023-10-31,230.0,17.391304347826086,1.739130434782609e-05,3.51,4.0
7,25613.0,2023-11-07,230.0,17.391304347826086,1.739130434782609e-05,3.6,4.0
8,25214.0,2023-09-08,94.0,63.82978723404255,6.382978723404255e-05,6.5,6.0
9,25214.0,2023-09-14,94.0,85.1063829787234,8.510638297872341e-05,8.06,8.0
10,25214.0,2023-09-08,407.5,14.723926380368098,1.4723926380368098e-05,6.5,6.0
11,25214.0,2023-09-14,407.5,19.631901840490798,1.9631901840490797e-05,8.06,8.0
12,9104.0,2021-05-19,551.4,9.067827348567283,9.067827348567284e-06,4.89,5.0
13,9104.0,2021-05-19,0.5,10000.0,0.01,4.89,5.0
14,9104.0,2021-05-19,602.81,8.294487483618388,8.294487483618389e-06,4.89,5.0
15,9104.0,2021-05-19,2.66,1879.6992481203008,0.0018796992481203006,4.89,5.0
16,9104.0,2021-05-19,637.13,7.847691993784628,7.847691993784629e-06,4.89,5.0
17,9104.0,2021-05-19,4.8,1041.6666666666667,0.0010416666666666667,4.89,5.0
18,9104.0,2021-05-19,3131.6,1.596627921829097,1.596627921829097e-06,4.89,5.0
19,9104.0,2021-05-19,58.29,85.7780065191285,8.57780065191285e-05,4.89,5.0
20,26690.0,2023-12-01,275.0,7.2727272727272725,7.272727272727273e-06,2.2,2.0
21,24815.0,2023-09-10,758.1,3.957261574990107,3.957261574990107e-06,3.41,3.0
22,24815.0,2023-09-17,758.1,6.595435958316845,6.595435958316844e-06,4.83,5.0
23,24815.0,2023-09-24,758.1,9.233610341643583,9.233610341643583e-06,6.81,7.0
24,24815.0,2023-10-01,758.1,10.55269753330695,1.0552697533306951e-05,8.26,8.0
25,24815.0,2023-10-12,758.1,15.829046299960428,1.5829046299960428e-05,12.35,12.0
26,24815.0,2023-10-15,758.1,19.786307874950534,1.9786307874950533e-05,14.53,15.0
27,24815.0,2023-10-17,758.1,17.148133491623796,1.7148133491623794e-05,13.05,13.0
28,24815.0,2023-11-06,758.1,27.700831024930746,2.770083102493075e-05,21.05,21.0
29,24815.0,2023-11-12,758.1,30.339005408257485,3.0339005408257486e-05,23.43,23.0
30,24815.0,2023-11-06,758.1,27.700831024930746,2.770083102493075e-05,21.04,21.0
31,24815.0,2023-11-12,758.1,30.339005408257485,3.0339005408257486e-05,23.43,23.0
32,24815.0,2023-09-10,573.2,5.2337752965806,5.2337752965805995e-06,3.41,3.0
33,24815.0,2023-09-17,573.2,8.722958827634335,8.722958827634334e-06,4.83,5.0
34,24815.0,2023-09-24,573.2,12.212142358688066,1.2212142358688066e-05,6.81,7.0
35,24815.0,2023-10-01,573.2,13.956734124214933,1.3956734124214933e-05,8.26,8.0
36,24815.0,2023-10-12,573.2,20.9351011863224,2.0935101186322398e-05,12.35,12.0
37,24815.0,2023-10-15,573.2,26.168876482903,2.6168876482902998e-05,14.53,15.0
38,24815.0,2023-10-17,573.2,22.679692951849265,2.2679692951849263e-05,13.05,13.0
39,24815.0,2023-11-06,573.2,36.636427076064194,3.66364270760642e-05,21.05,21.0
40,24815.0,2023-11-12,573.2,40.125610607117935,4.012561060711793e-05,23.43,23.0
41,24815.0,2023-11-06,573.2,36.636427076064194,3.66364270760642e-05,21.04,21.0
42,24815.0,2023-11-12,573.2,40.125610607117935,4.012561060711793e-05,23.43,23.0
43,24815.0,2023-09-10,991.04,3.0271230222796257,3.0271230222796256e-06,3.41,3.0
44,24815.0,2023-09-17,991.04,5.045205037132709,5.04520503713271e-06,4.83,5.0
45,24815.0,2023-09-24,991.04,7.063287051985793,7.063287051985793e-06,6.81,7.0
46,24815.0,2023-10-01,991.04,8.072328059412335,8.072328059412335e-06,8.26,8.0
47,24815.0,2023-10-12,991.04,12.108492089118503,1.2108492089118502e-05,12.35,12.0
48,24815.0,2023-10-15,991.04,15.135615111398128,1.5135615111398127e-05,14.53,15.0
49,24815.0,2023-10-17,991.04,13.117533096545044,1.3117533096545044e-05,13.05,13.0
50,24815.0,2023-11-06,991.04,21.18986115595738,2.1189861155957382e-05,21.05,21.0
51,24815.0,2023-11-12,991.04,23.207943170810463,2.320794317081046e-05,23.43,23.0
52,24815.0,2023-11-06,991.04,21.18986115595738,2.1189861155957382e-05,21.04,21.0
53,24815.0,2023-11-12,991.04,23.207943170810463,2.320794317081046e-05,23.43,23.0
54,24815.0,2023-09-10,374.9,8.002133902373966,8.002133902373966e-06,3.41,3.0
55,24815.0,2023-09-17,374.9,13.336889837289945,1.3336889837289945e-05,4.83,5.0
56,24815.0,2023-09-24,374.9,18.67164577220592,1.8671645772205924e-05,6.81,7.0
57,24815.0,2023-10-01,374.9,21.33902373966391,2.133902373966391e-05,8.26,8.0
58,24815.0,2023-10-12,374.9,32.008535609495866,3.2008535609495865e-05,12.35,12.0
59,24815.0,2023-10-15,374.9,40.010669511869835,4.001066951186983e-05,14.53,15.0
60,24815.0,2023-10-17,374.9,34.67591357695385,3.4675913576953856e-05,13.05,13.0
61,24815.0,2023-11-06,374.9,56.01493731661777,5.601493731661777e-05,21.05,21.0
62,24815.0,2023-11-12,374.9,61.34969325153375,6.134969325153375e-05,23.43,23.0
63,24815.0,2023-11-06,374.9,56.01493731661777,5.601493731661777e-05,21.04,21.0
64,24815.0,2023-11-12,374.9,61.34969325153375,6.134969325153375e-05,23.43,23.0
65,24815.0,2023-09-10,307.0,9.771986970684038,9.771986970684039e-06,3.41,3.0
66,24815.0,2023-09-17,307.0,16.286644951140065,1.6286644951140064e-05,4.83,5.0
67,24815.0,2023-09-24,307.0,22.80130293159609,2.2801302931596092e-05,6.81,7.0
68,24815.0,2023-10-01,307.0,26.058631921824105,2.6058631921824106e-05,8.26,8.0
69,24815.0,2023-10-12,307.0,39.08794788273615,3.9087947882736156e-05,12.35,12.0
70,24815.0,2023-10-15,307.0,48.8599348534202,4.8859934853420195e-05,14.53,15.0
71,24815.0,2023-10-17,307.0,42.34527687296417,4.234527687296417e-05,13.05,13.0
72,24815.0,2023-11-06,307.0,68.40390879478828,6.840390879478827e-05,21.05,21.0
73,24815.0,2023-11-12,307.0,74.9185667752443,7.49185667752443e-05,23.43,23.0
74,24815.0,2023-11-06,307.0,68.40390879478828,6.840390879478827e-05,21.04,21.0
75,24815.0,2023-11-12,307.0,74.9185667752443,7.49185667752443e-05,23.43,23.0
76,24815.0,2023-09-10,264.0,11.363636363636363,1.1363636363636365e-05,3.41,3.0
77,24815.0,2023-09-17,264.0,18.93939393939394,1.893939393939394e-05,4.83,5.0
78,24815.0,2023-09-24,264.0,26.515151515151516,2.6515151515151516e-05,6.81,7.0
79,24815.0,2023-10-01,264.0,30.303030303030305,3.0303030303030302e-05,8.26,8.0
80,24815.0,2023-10-12,264.0,45.45454545454545,4.545454545454546e-05,12.35,12.0
81,24815.0,2023-10-15,264.0,56.81818181818181,5.681818181818182e-05,14.53,15.0
82,24815.0,2023-10-17,264.0,49.24242424242424,4.924242424242424e-05,13.05,13.0
83,24815.0,2023-11-06,264.0,79.54545454545455,7.954545454545455e-05,21.05,21.0
84,24815.0,2023-11-12,264.0,87.12121212121212,8.712121212121212e-05,23.43,23.0
85,24815.0,2023-11-06,264.0,79.54545454545455,7.954545454545455e-05,21.04,21.0
86,24815.0,2023-11-12,264.0,87.12121212121212,8.712121212121212e-05,23.43,23.0
87,24815.0,2023-09-10,488.26,6.144267398517184,6.144267398517183e-06,3.41,3.0
88,24815.0,2023-09-17,488.26,10.240445664195306,1.0240445664195306e-05,4.83,5.0
89,24815.0,2023-09-24,488.26,14.336623929873427,1.4336623929873429e-05,6.81,7.0
90,24815.0,2023-10-01,488.26,16.38471306271249,1.638471306271249e-05,8.26,8.0
91,24815.0,2023-10-12,488.26,24.577069594068735,2.4577069594068733e-05,12.35,12.0
92,24815.0,2023-10-15,488.26,30.72133699258592,3.0721336992585915e-05,14.53,15.0
93,24815.0,2023-10-17,488.26,26.625158726907795,2.6625158726907794e-05,13.05,13.0
94,24815.0,2023-11-06,488.26,43.009871789620284,4.3009871789620285e-05,21.05,21.0
95,24815.0,2023-11-12,488.26,47.10605005529841,4.7106050055298406e-05,23.43,23.0
96,24815.0,2023-11-06,488.26,43.009871789620284,4.3009871789620285e-05,21.04,21.0
97,24815.0,2023-11-12,488.26,47.10605005529841,4.7106050055298406e-05,23.43,23.0
98,24815.0,2023-09-10,1030.74,2.9105302986204085,2.9105302986204088e-06,3.41,3.0
99,24815.0,2023-09-17,1030.74,4.8508838310340145,4.850883831034014e-06,4.83,5.0
100,24815.0,2023-09-24,1030.74,6.79123736344762,6.79123736344762e-06,6.81,7.0
101,24815.0,2023-10-01,1030.74,7.761414129654423,7.761414129654423e-06,8.26,8.0
102,24815.0,2023-10-12,1030.74,11.642121194481634,1.1642121194481635e-05,12.35,12.0
103,24815.0,2023-10-15,1030.74,14.552651493102044,1.4552651493102043e-05,14.53,15.0
104,24815.0,2023-10-17,1030.74,12.612297960688437,1.2612297960688436e-05,13.05,13.0
105,24815.0,2023-11-06,1030.74,20.37371209034286,2.037371209034286e-05,21.05,21.0
106,24815.0,2023-11-12,1030.74,22.314065622756466,2.2314065622756466e-05,23.43,23.0
107,24815.0,2023-11-06,1030.74,20.37371209034286,2.037371209034286e-05,21.04,21.0
108,24815.0,2023-11-12,1030.74,22.314065622756466,2.2314065622756466e-05,23.43,23.0
109,24815.0,2023-09-10,50.0,60.0,6e-05,3.41,3.0
110,24815.0,2023-09-17,50.0,100.0,0.0001,4.83,5.0
111,24815.0,2023-09-24,50.0,140.0,0.00014000000000000001,6.81,7.0
112,24815.0,2023-10-01,50.0,160.0,0.00016,8.26,8.0
113,24815.0,2023-10-12,50.0,240.0,0.00024,12.35,12.0
114,24815.0,2023-10-15,50.0,300.0,0.0003,14.53,15.0
115,24815.0,2023-10-17,50.0,260.0,0.00026,13.05,13.0
116,24815.0,2023-11-06,50.0,420.0,0.00042,21.05,21.0
117,24815.0,2023-11-12,50.0,460.0,0.00046,23.43,23.0
118,24815.0,2023-11-06,50.0,420.0,0.00042,21.04,21.0
119,24815.0,2023-11-12,50.0,460.0,0.00046,23.43,23.0
120,25441.0,2023-10-04,224.0,22.321428571428573,2.232142857142857e-05,5.2,5.0
121,25441.0,2023-10-11,224.0,26.785714285714285,2.6785714285714288e-05,6.39,6.0
122,25441.0,2023-10-18,224.0,35.714285714285715,3.571428571428572e-05,7.5,8.0
123,15213.0,2022-06-13,2.56,1562.5,0.0015625,4.0,4.0
124,15213.0,2022-06-20,2.56,3125.0,0.003125,8.1,8.0
125,15213.0,2022-06-28,2.56,7031.25,0.007031249999999999,17.9,18.0
126,25139.0,2023-09-27,1106.18,1.80802401055886,1.8080240105588602e-06,2.36,2.0
127,25139.0,2023-09-27,982.0,2.0366598778004072,2.0366598778004075e-06,2.36,2.0
128,25139.0,2023-09-27,2794.47,0.7156992202456995,7.156992202456996e-07,2.36,2.0
129,16253.0,2022-06-19,2.5,800.0,0.0008,1.72,2.0
130,16253.0,2022-06-19,6.0,333.3333333333333,0.0003333333333333333,1.72,2.0
131,16253.0,2022-06-19,4.9,408.1632653061224,0.0004081632653061224,1.72,2.0
132,16253.0,2022-06-19,4.0,500.0,0.0005,1.72,2.0
133,16253.0,2022-06-19,4.3,465.1162790697674,0.00046511627906976747,1.72,2.0
134,16253.0,2022-06-19,2.7,740.7407407407406,0.0007407407407407407,1.72,2.0
135,16253.0,2022-06-19,3.7,540.5405405405404,0.0005405405405405405,1.72,2.0
136,16253.0,2022-06-19,7.0,285.7142857142857,0.00028571428571428574,1.72,2.0
137,10201.0,2021-08-25,217.16,36.83919690550746,3.683919690550746e-05,8.44,8.0
138,10201.0,2021-08-25,301.48,26.535756932466498,2.6535756932466497e-05,8.44,8.0
139,10201.0,2021-08-25,13.9,575.5395683453237,0.0005755395683453237,8.44,8.0
140,10201.0,2021-08-25,7.45,1073.8255033557048,0.0010738255033557046,8.44,8.0
141,10201.0,2021-08-25,191.53,41.76891348613794,4.176891348613794e-05,8.44,8.0
142,27085.0,2023-12-13,75.83,39.56217855729923,3.956217855729922e-05,2.94,3.0
143,27085.0,2023-12-20,75.83,65.93696426216538,6.593696426216537e-05,4.51,5.0
144,27085.0,2023-12-27,75.83,65.93696426216538,6.593696426216537e-05,5.36,5.0
145,27085.0,2024-01-03,75.83,92.31174996703152,9.231174996703152e-05,7.44,7.0
146,27085.0,2024-01-10,75.83,131.87392852433075,0.00013187392852433074,10.44,10.0
147,27085.0,2024-01-18,75.83,171.43610708162996,0.00017143610708162996,13.02,13.0
148,27085.0,2024-01-25,75.83,224.18567849136227,0.00022418567849136228,16.59,17.0
149,27085.0,2023-12-13,784.01,3.826481805079017,3.826481805079017e-06,2.94,3.0
150,27085.0,2023-12-20,784.01,6.377469675131695,6.377469675131695e-06,4.51,5.0
151,27085.0,2023-12-27,784.01,6.377469675131695,6.377469675131695e-06,5.36,5.0
152,27085.0,2024-01-03,784.01,8.928457545184372,8.928457545184373e-06,7.44,7.0
153,27085.0,2024-01-10,784.01,12.75493935026339,1.275493935026339e-05,10.44,10.0
154,27085.0,2024-01-18,784.01,16.581421155342408,1.6581421155342405e-05,13.02,13.0
155,27085.0,2024-01-25,784.01,21.68339689544776,2.1683396895447764e-05,16.59,17.0
156,16162.0,2022-06-24,513.7,7.786645902277593,7.786645902277594e-06,3.75,4.0
157,16162.0,2022-07-08,513.7,15.573291804555186,1.5573291804555188e-05,7.81,8.0
158,16162.0,2022-06-24,33.1,120.84592145015105,0.00012084592145015106,3.75,4.0
159,16162.0,2022-07-08,33.1,241.6918429003021,0.00024169184290030211,7.81,8.0
160,16162.0,2022-06-24,30.57,130.8472358521426,0.00013084723585214263,3.75,4.0
161,16162.0,2022-07-08,30.57,261.6944717042852,0.00026169447170428526,7.81,8.0
162,20846.0,2023-03-21,1849.13,2.7039743014282394,2.7039743014282392e-06,5.16,5.0
163,20846.0,2023-03-31,1849.13,4.326358882285183,4.326358882285183e-06,8.22,8.0
164,20846.0,2023-03-21,32.23,155.13496742165685,0.00015513496742165686,5.16,5.0
165,20846.0,2023-03-31,32.23,248.215947874651,0.000248215947874651,8.22,8.0
166,20846.0,2023-03-21,39.0,128.2051282051282,0.0001282051282051282,5.16,5.0
167,20846.0,2023-03-31,39.0,205.1282051282051,0.00020512820512820514,8.22,8.0
168,22690.0,2023-06-27,460.0,6.521739130434782,6.521739130434783e-06,3.36,3.0
169,22690.0,2023-07-04,460.0,8.695652173913043,8.695652173913044e-06,4.04,4.0
170,22690.0,2023-07-11,460.0,10.869565217391305,1.0869565217391305e-05,5.38,5.0
171,22690.0,2023-07-18,460.0,15.217391304347826,1.5217391304347826e-05,6.9,7.0
172,15492.0,2022-06-29,266.12,18.788516458740418,1.878851645874042e-05,4.8,5.0
173,15492.0,2022-06-29,16.04,311.7206982543641,0.00031172069825436414,4.8,5.0
174,20978.0,2023-03-21,222.6,49.41599281221923,4.941599281221922e-05,10.56,11.0
175,20978.0,2023-03-21,413.55,26.598960222464033,2.659896022246403e-05,10.56,11.0
176,20978.0,2023-03-21,494.74,22.233900634676797,2.2233900634676797e-05,10.56,11.0
177,20978.0,2023-03-21,410.92,26.769200817677405,2.6769200817677405e-05,10.56,11.0
178,20978.0,2023-03-21,2464.66,4.463090243684727,4.463090243684727e-06,10.56,11.0
179,25136.0,2023-09-27,938.37,2.1313554354891995,2.1313554354891995e-06,2.17,2.0
180,25136.0,2023-09-27,2687.44,0.7442026612687167,7.442026612687167e-07,2.17,2.0
181,20742.0,2023-03-16,84.0,35.714285714285715,3.571428571428572e-05,2.6,3.0
182,20742.0,2023-03-16,173.0,17.341040462427745,1.7341040462427746e-05,2.6,3.0
183,25137.0,2023-09-27,894.0,3.3557046979865772,3.3557046979865773e-06,2.53,3.0
184,25137.0,2023-09-27,984.73,3.0465203659886466,3.0465203659886467e-06,2.53,3.0
185,25137.0,2023-09-27,506.7,5.920663114268798,5.920663114268798e-06,2.53,3.0
186,25137.0,2023-09-27,2005.16,1.4961399589060222,1.4961399589060225e-06,2.53,3.0
187,18324.0,2022-11-01,110.0,27.27272727272727,2.7272727272727273e-05,3.06,3.0
188,11345.0,2021-08-15,200.0,25.0,2.5e-05,4.7,5.0
189,11345.0,2021-08-15,650.0,7.6923076923076925,7.692307692307692e-06,4.7,5.0
190,25649.0,2023-11-12,177.0,39.54802259887006,3.9548022598870056e-05,7.0,7.0
191,25649.0,2023-11-22,177.0,45.19774011299435,4.519774011299435e-05,8.17,8.0
192,25649.0,2023-12-02,177.0,56.497175141242934,5.649717514124294e-05,10.0,10.0
193,17405.0,2022-09-19,643.42,12.433558173510306,1.2433558173510306e-05,7.6,8.0
194,17405.0,2022-09-26,643.42,17.09614248857667,1.709614248857667e-05,11.3,11.0
195,17405.0,2022-10-03,643.42,20.204532031954244,2.0204532031954244e-05,13.1,13.0
196,17405.0,2022-10-10,643.42,26.4213111187094,2.64213111187094e-05,16.8,17.0
197,17405.0,2022-09-19,447.62,17.872302399356595,1.7872302399356597e-05,7.6,8.0
198,17405.0,2022-09-26,447.62,24.57441579911532,2.457441579911532e-05,11.3,11.0
199,17405.0,2022-10-03,447.62,29.04249139895447,2.904249139895447e-05,13.1,13.0
200,17405.0,2022-10-10,447.62,37.97864259863277,3.7978642598632774e-05,16.8,17.0
201,17405.0,2022-09-19,38.2,209.42408376963348,0.0002094240837696335,7.6,8.0
202,17405.0,2022-09-26,38.2,287.95811518324604,0.000287958115183246,11.3,11.0
203,17405.0,2022-10-03,38.2,340.31413612565444,0.0003403141361256544,13.1,13.0
204,17405.0,2022-10-10,38.2,445.0261780104712,0.0004450261780104712,16.8,17.0
205,17405.0,2022-09-19,33.68,237.52969121140143,0.00023752969121140142,7.6,8.0
206,17405.0,2022-09-26,33.68,326.6033254156769,0.00032660332541567695,11.3,11.0
207,17405.0,2022-10-03,33.68,385.9857482185273,0.0003859857482185273,13.1,13.0
208,17405.0,2022-10-10,33.68,504.750593824228,0.0005047505938242281,16.8,17.0
209,17405.0,2022-09-19,571.54,13.997270532246214,1.3997270532246214e-05,7.6,8.0
210,17405.0,2022-09-26,571.54,19.246246981838542,1.924624698183854e-05,11.3,11.0
211,17405.0,2022-10-03,571.54,22.745564614900097,2.2745564614900095e-05,13.1,13.0
212,17405.0,2022-10-10,571.54,29.744199881023203,2.9744199881023203e-05,16.8,17.0
213,17405.0,2022-09-19,64.58,123.87736141220192,0.00012387736141220192,7.6,8.0
214,17405.0,2022-09-26,64.58,170.33137194177763,0.00017033137194177764,11.3,11.0
215,17405.0,2022-10-03,64.58,201.30071229482812,0.00020130071229482811,13.1,13.0
216,17405.0,2022-10-10,64.58,263.23939300092906,0.00026323939300092913,16.8,17.0
217,17405.0,2022-09-19,571.54,13.997270532246214,1.3997270532246214e-05,7.6,8.0
218,17405.0,2022-09-26,571.54,19.246246981838542,1.924624698183854e-05,11.3,11.0
219,17405.0,2022-10-03,571.54,22.745564614900097,2.2745564614900095e-05,13.1,13.0
220,17405.0,2022-10-10,571.54,29.744199881023203,2.9744199881023203e-05,16.8,17.0
221,17405.0,2022-09-19,38.2,209.42408376963348,0.0002094240837696335,7.6,8.0
222,17405.0,2022-09-26,38.2,287.95811518324604,0.000287958115183246,11.3,11.0
223,17405.0,2022-10-03,38.2,340.31413612565444,0.0003403141361256544,13.1,13.0
224,17405.0,2022-10-10,38.2,445.0261780104712,0.0004450261780104712,16.8,17.0
225,17405.0,2022-09-19,33.68,237.52969121140143,0.00023752969121140142,7.6,8.0
226,17405.0,2022-09-26,33.68,326.6033254156769,0.00032660332541567695,11.3,11.0
227,17405.0,2022-10-03,33.68,385.9857482185273,0.0003859857482185273,13.1,13.0
228,17405.0,2022-10-10,33.68,504.750593824228,0.0005047505938242281,16.8,17.0
229,15505.0,2022-06-29,737.01,5.427334771577048,5.427334771577048e-06,4.03,4.0
230,15505.0,2022-06-29,9.58,417.5365344467641,0.0004175365344467641,4.03,4.0
231,25145.0,2023-09-27,1878.0,1.5974440894568689,1.5974440894568691e-06,2.69,3.0
232,25145.0,2023-09-27,80.0,37.5,3.7500000000000003e-05,2.69,3.0
233,25145.0,2023-09-27,213.0,14.084507042253522,1.4084507042253522e-05,2.69,3.0
234,25145.0,2023-09-27,25.0,120.0,0.00012,2.69,3.0
235,25145.0,2023-09-27,100.0,30.0,3e-05,2.69,3.0
236,25145.0,2023-09-27,996.0,3.0120481927710845,3.012048192771084e-06,2.69,3.0
237,20847.0,2023-03-21,980.79,4.078345007595917,4.078345007595918e-06,4.39,4.0
238,20847.0,2023-03-31,980.79,7.137103763292855,7.137103763292857e-06,7.01,7.0
239,20847.0,2023-03-21,176.77,22.628274028398483,2.2628274028398484e-05,4.39,4.0
240,20847.0,2023-03-31,176.77,39.59947954969734,3.959947954969735e-05,7.01,7.0
241,20847.0,2023-03-21,10.0,400.0,0.0004,4.39,4.0
242,20847.0,2023-03-31,10.0,700.0,0.0007,7.01,7.0
243,14875.0,2022-04-09,30330.0,0.19782393669634024,1.9782393669634027e-07,5.5,6.0
244,14875.0,2022-04-15,30330.0,0.23079459281239698,2.3079459281239697e-07,7.1,7.0
245,14875.0,2022-04-22,30330.0,0.2637652489284537,2.637652489284537e-07,8.2,8.0
246,14875.0,2022-04-26,30330.0,0.3297065611605671,3.297065611605671e-07,10.1,10.0
247,14875.0,2022-04-27,30330.0,0.36267721727662383,3.626772172766238e-07,11.1,11.0
248,14875.0,2022-04-29,30330.0,0.36267721727662383,3.626772172766238e-07,11.4,11.0
249,14875.0,2022-05-06,30330.0,0.46158918562479395,4.6158918562479395e-07,14.0,14.0
250,16154.0,2022-06-24,262.46,11.430313190581423,1.1430313190581422e-05,2.98,3.0
251,14440.0,2022-03-23,151.8,19.762845849802368,1.9762845849802372e-05,3.0,3.0
252,14440.0,2022-03-30,151.8,26.350461133069828,2.6350461133069826e-05,4.0,4.0
253,14440.0,2022-04-06,151.8,39.525691699604735,3.9525691699604744e-05,5.7,6.0
254,14440.0,2022-04-15,151.8,59.28853754940711,5.9288537549407106e-05,8.9,9.0
255,14440.0,2022-03-23,99.7,30.09027081243731,3.0090270812437313e-05,3.0,3.0
256,14440.0,2022-03-30,99.7,40.12036108324975,4.012036108324975e-05,4.0,4.0
257,14440.0,2022-04-06,99.7,60.18054162487462,6.0180541624874626e-05,5.7,6.0
258,14440.0,2022-04-15,99.7,90.27081243731193,9.027081243731193e-05,8.9,9.0
259,14440.0,2022-03-23,54.0,55.55555555555555,5.555555555555556e-05,3.0,3.0
260,14440.0,2022-03-30,54.0,74.07407407407408,7.407407407407407e-05,4.0,4.0
261,14440.0,2022-04-06,54.0,111.1111111111111,0.00011111111111111112,5.7,6.0
262,14440.0,2022-04-15,54.0,166.66666666666666,0.00016666666666666666,8.9,9.0
263,14440.0,2022-03-23,3.0,1000.0,0.001,3.0,3.0
264,14440.0,2022-03-30,3.0,1333.3333333333333,0.0013333333333333333,4.0,4.0
265,14440.0,2022-04-06,3.0,2000.0,0.002,5.7,6.0
266,14440.0,2022-04-15,3.0,3000.0,0.0029999999999999996,8.9,9.0
267,28304.0,2024-01-17,92.0,21.73913043478261,2.173913043478261e-05,2.16,2.0
268,28304.0,2024-01-27,92.0,32.608695652173914,3.260869565217392e-05,3.29,3.0
269,26165.0,2023-11-03,220.0,9.09090909090909,9.090909090909091e-06,1.81,2.0
270,26165.0,2023-11-10,220.0,13.636363636363635,1.3636363636363637e-05,3.13,3.0
271,26165.0,2023-11-17,220.0,22.727272727272727,2.272727272727273e-05,5.12,5.0
272,19078.0,2022-12-03,166.18,18.052713924660008,1.8052713924660006e-05,3.08,3.0
273,19078.0,2022-12-11,166.18,36.105427849320016,3.610542784932001e-05,6.3,6.0
274,14096.0,2022-02-24,488.11,6.146155579684907,6.146155579684907e-06,3.0,3.0
275,14096.0,2022-03-03,488.11,10.243592632808179,1.0243592632808179e-05,4.7,5.0
276,14096.0,2022-03-10,488.11,14.34102968593145,1.434102968593145e-05,7.0,7.0
277,14096.0,2022-03-17,488.11,20.487185265616358,2.0487185265616357e-05,10.0,10.0
278,14096.0,2022-03-24,488.11,24.58462231873963,2.4584622318739628e-05,12.5,12.0
279,14096.0,2022-03-31,488.11,30.730777898424535,3.0730777898424534e-05,14.7,15.0
280,14096.0,2022-04-07,488.11,34.82821495154781,3.4828214951547805e-05,16.9,17.0
281,14096.0,2022-04-14,488.11,38.92565200467107,3.8925652004671076e-05,19.2,19.0
282,14096.0,2022-04-21,488.11,45.07180758435599,4.507180758435598e-05,22.2,22.0
283,14096.0,2022-04-28,488.11,51.21796316404089,5.1217963164040895e-05,25.0,25.0
284,14096.0,2022-05-05,488.11,59.41283727028743,5.941283727028744e-05,28.6,29.0
285,14096.0,2022-05-05,488.11,59.41283727028743,5.941283727028744e-05,28.6,29.0
286,14096.0,2022-02-24,13.5,222.2222222222222,0.00022222222222222223,3.0,3.0
287,14096.0,2022-03-03,13.5,370.3703703703703,0.00037037037037037035,4.7,5.0
288,14096.0,2022-03-10,13.5,518.5185185185185,0.0005185185185185185,7.0,7.0
289,14096.0,2022-03-17,13.5,740.7407407407406,0.0007407407407407407,10.0,10.0
290,14096.0,2022-03-24,13.5,888.8888888888888,0.0008888888888888889,12.5,12.0
291,14096.0,2022-03-31,13.5,1111.111111111111,0.0011111111111111111,14.7,15.0
292,14096.0,2022-04-07,13.5,1259.2592592592594,0.0012592592592592594,16.9,17.0
293,14096.0,2022-04-14,13.5,1407.4074074074074,0.0014074074074074073,19.2,19.0
294,14096.0,2022-04-21,13.5,1629.6296296296296,0.0016296296296296295,22.2,22.0
295,14096.0,2022-04-28,13.5,1851.851851851852,0.001851851851851852,25.0,25.0
296,14096.0,2022-05-05,13.5,2148.1481481481483,0.002148148148148148,28.6,29.0
297,14096.0,2022-05-05,13.5,2148.1481481481483,0.002148148148148148,28.6,29.0
298,14096.0,2022-02-24,743.7,4.033884630899556,4.033884630899556e-06,3.0,3.0
299,14096.0,2022-03-03,743.7,6.72314105149926,6.72314105149926e-06,4.7,5.0
300,14096.0,2022-03-10,743.7,9.412397472098963,9.412397472098965e-06,7.0,7.0
301,14096.0,2022-03-17,743.7,13.44628210299852,1.344628210299852e-05,10.0,10.0
302,14096.0,2022-03-24,743.7,16.135538523598225,1.6135538523598223e-05,12.5,12.0
303,14096.0,2022-03-31,743.7,20.169423154497782,2.016942315449778e-05,14.7,15.0
304,14096.0,2022-04-07,743.7,22.858679575097483,2.2858679575097486e-05,16.9,17.0
305,14096.0,2022-04-14,743.7,25.547935995697188,2.5547935995697186e-05,19.2,19.0
306,14096.0,2022-04-21,743.7,29.581820626596745,2.9581820626596743e-05,22.2,22.0
307,14096.0,2022-04-28,743.7,33.615705257496295,3.36157052574963e-05,25.0,25.0
308,14096.0,2022-05-05,743.7,38.99421809869571,3.899421809869571e-05,28.6,29.0
309,14096.0,2022-05-05,743.7,38.99421809869571,3.899421809869571e-05,28.6,29.0
310,14096.0,2022-02-24,31.0,96.77419354838709,9.67741935483871e-05,3.0,3.0
311,14096.0,2022-03-03,31.0,161.29032258064515,0.00016129032258064516,4.7,5.0
312,14096.0,2022-03-10,31.0,225.80645161290323,0.00022580645161290324,7.0,7.0
